ID_REF,GSM6827,GSM6828,GSM6832,GSM6833,GSM6834,GSM6835,GSM6836
X54304_at,1856.0,782.0,1097.0,2409.0,359.0,1772.0,702.0
X54326_at,20.0,698.0,468.0,507.0,656.0,448.0,736.0
X54380_at,20.0,271.0,53.0,20.0,133.0,221.0,20.0
X54457_s_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
X54489_rna1_at,20.0,32.0,4.0,217.0,283.0,144.0,20.0
X54637_at,2312.0,2748.0,1847.0,1856.0,1831.0,1434.0,2856.0
X54667_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
X54667_s_at,4928.0,5072.0,2018.0,2631.0,4425.0,3270.0,4943.0
X54673_at,20.0,20.0,119.0,172.0,210.0,33.0,663.0
X54741_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
X54816_at,1907.0,2.0,408.0,613.0,856.0,541.0,599.0
X54867_s_at,20.0,20.0,37.0,20.0,20.0,10.0,208.0
X54870_at,1707.0,737.0,368.0,879.0,281.0,792.0,1115.0
X54871_at,1402.0,20.0,20.0,235.0,20.0,327.0,20.0
X54925_at,958.0,20.0,50.0,159.0,33.0,140.0,20.0
X54936_at,20.0,20.0,280.0,62.0,730.0,298.0,541.0
X54938_at,12902.0,806.0,638.0,255.0,2795.0,409.0,1602.0
X54941_at,329.0,88.0,403.0,468.0,269.0,507.0,451.0
X54942_at,20.0,20.0,20.0,52.0,20.0,231.0,20.0
X54993_s_at,2016.0,33.0,271.0,20.0,808.0,231.0,450.0
X55005_rna1_at,4108.0,1010.0,541.0,600.0,438.0,537.0,1710.0
X55019_s_at,14580.0,5147.0,1590.0,1723.0,1537.0,1855.0,1867.0
X55037_s_at,4126.0,4314.0,616.0,1052.0,2519.0,794.0,2900.0
X55079_rna1_at,5426.0,4689.0,2563.0,4093.0,20.0,764.0,2430.0
X55330_at,20.0,137.0,20.0,0.0,83.0,18.0,281.0
X55448_cds1_s_at,10086.0,6465.0,5288.0,5851.0,6752.0,7462.0,12912.0
X55448_cds2_at,2202.0,825.0,2559.0,624.0,1897.0,2698.0,6012.0
X55544_at,840.0,103.0,46.0,179.0,20.0,115.0,20.0
X55666_at,6167.0,3383.0,751.0,1994.0,1714.0,1837.0,2197.0
X55668_at,20.0,48.0,20.0,260.0,20.0,20.0,20.0
X55715_at,49516.0,19913.0,14568.0,29706.0,14888.0,25748.0,44105.0
X55733_at,5088.0,4203.0,3104.0,4705.0,4351.0,6299.0,6539.0
X55740_at,20.0,345.0,446.0,393.0,20.0,540.0,196.0
X55777_cds2_at,20.0,20.0,20.0,20.0,300.0,20.0,62.0
X55885_at,20.0,974.0,248.0,1187.0,317.0,1764.0,506.0
X55889_at,936.0,252.0,17.0,112.0,254.0,42.0,20.0
X55954_at,44069.0,23640.0,19669.0,30185.0,17316.0,28850.0,26920.0
X55989_rna1_at,3366.0,20.0,294.0,20.0,686.0,78.0,1187.0
X55990_rna1_at,1831.0,1299.0,367.0,443.0,684.0,276.0,312.0
X56088_s_at,293.0,20.0,20.0,20.0,20.0,20.0,66.0
X56199_at,2038.0,934.0,20.0,323.0,408.0,697.0,799.0
X56253_rna1_at,3955.0,4790.0,1955.0,2988.0,2295.0,1976.0,1632.0
X56411_rna1_at,20.0,225.0,20.0,20.0,498.0,83.0,271.0
X56465_at,20.0,81.0,20.0,223.0,218.0,20.0,228.0
X56468_at,4700.0,8783.0,3871.0,4624.0,2944.0,5217.0,3529.0
X56494_at,20662.0,14952.0,9833.0,17376.0,9496.0,22186.0,24119.0
X56654_at,20.0,210.0,20.0,20.0,20.0,20.0,76.0
X56667_at,4855.0,2103.0,1129.0,1501.0,1289.0,2351.0,1109.0
X56677_at,3746.0,524.0,493.0,118.0,2.0,20.0,146.0
X56681_s_at,15848.0,16635.0,29239.0,15758.0,30234.0,33702.0,29090.0
X56687_s_at,1820.0,431.0,560.0,815.0,1073.0,628.0,1416.0
X56692_at,2077.0,564.0,335.0,20.0,389.0,78.0,20.0
X56741_at,1714.0,494.0,6.0,20.0,482.0,175.0,540.0
X56807_at,396.0,20.0,0.0,245.0,20.0,54.0,20.0
X56841_at,12000.0,10221.0,13518.0,10769.0,3456.0,11271.0,4661.0
X56932_at,83274.0,44349.0,36362.0,54274.0,45819.0,54450.0,44998.0
X56997_rna1_at,35186.0,15984.0,27272.0,40355.0,32868.0,35855.0,45419.0
X57025_at,1012.0,130.0,351.0,129.0,21.0,20.0,81.0
X57110_s_at,20.0,598.0,238.0,20.0,195.0,171.0,1877.0
X57129_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
X57152_rna1_s_at,6085.0,8541.0,5909.0,5953.0,6875.0,9120.0,7316.0
X57206_at,18425.0,9352.0,11281.0,12423.0,8783.0,22835.0,28800.0
X57303_at,20.0,745.0,241.0,20.0,20.0,326.0,312.0
X57346_at,8448.0,5870.0,4424.0,10794.0,7792.0,5724.0,8943.0
X57348_s_at,20.0,1462.0,1332.0,20.0,2744.0,2086.0,1141.0
X57351_at,36174.0,2436.0,12592.0,16579.0,21229.0,39740.0,4701.0
X57351_s_at,121059.0,52244.0,70489.0,44076.0,99846.0,75912.0,69416.0
X57398_at,4507.0,3126.0,2565.0,4614.0,2178.0,4577.0,6574.0
X57522_at,677.0,1550.0,20.0,590.0,20.0,20.0,20.0
X57579_s_at,1022.0,2600.0,1070.0,189.0,858.0,755.0,1025.0
X57766_at,3723.0,2018.0,578.0,60.0,1204.0,560.0,2713.0
X57809_at,20.0,621.0,167.0,38.0,20.0,134.0,20.0
X57809_s_at,20.0,2311.0,800.0,2026.0,20.0,20.0,20.0
X57830_at,20.0,20.0,20.0,20.0,69.0,20.0,20.0
X57959_at,9451.0,12871.0,7988.0,14134.0,8122.0,14027.0,14428.0
X57985_rna2_at,20.0,22.0,748.0,20.0,794.0,1246.0,848.0
X58022_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
X58072_at,20.0,20.0,20.0,20.0,15.0,20.0,20.0
X58079_at,5521.0,7030.0,13955.0,7499.0,4599.0,8462.0,19736.0
X58199_s_at,4807.0,1509.0,959.0,849.0,1601.0,1652.0,2057.0
X58234_at,20.0,20.0,20.0,20.0,267.0,20.0,690.0
X58255_at,20.0,1497.0,536.0,603.0,833.0,20.0,973.0
X58288_at,20.0,449.0,456.0,20.0,496.0,350.0,20.0
X58298_s_at,944.0,20.0,20.0,621.0,57.0,20.0,20.0
X58377_at,104.0,20.0,28.0,20.0,20.0,60.0,307.0
X58399_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
X58401_at,20.0,299.0,89.0,20.0,73.0,20.0,133.0
X58431_rna2_s_at,2449.0,3918.0,2213.0,3288.0,2715.0,2128.0,5880.0
X58521_at,1996.0,2671.0,844.0,1409.0,1381.0,884.0,1100.0
X58528_s_at,5088.0,1506.0,712.0,610.0,1512.0,707.0,320.0
X58529_at,20.0,289.0,161.0,379.0,167.0,255.0,20.0
X58723_at,251.0,77.0,20.0,81.0,291.0,107.0,191.0
X58822_rna1_s_at,802.0,20.0,334.0,20.0,20.0,20.0,20.0
X58964_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
X58987_at,20.0,20.0,62.0,20.0,20.0,10.0,20.0
X59065_at,2624.0,9624.0,5493.0,11319.0,8042.0,9406.0,8094.0
X59131_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
X59244_f_at,20.0,1337.0,244.0,175.0,789.0,587.0,628.0
X59303_s_at,1624.0,1929.0,528.0,402.0,20.0,20.0,1299.0
X59350_at,20.0,1317.0,790.0,233.0,439.0,948.0,1802.0
X59372_at,20.0,20.0,20.0,9.0,20.0,20.0,20.0
X59373_at,3499.0,2338.0,819.0,466.0,1089.0,759.0,661.0
X59405_at,20.0,258.0,235.0,578.0,256.0,355.0,103.0
X59417_at,1257.0,1525.0,2060.0,2257.0,2130.0,2586.0,783.0
X59434_at,4024.0,1701.0,937.0,2564.0,789.0,2762.0,3300.0
X59543_at,1564.0,20.0,281.0,291.0,135.0,401.0,203.0
X59618_at,20.0,345.0,257.0,20.0,234.0,20.0,20.0
X59656_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
X59710_at,20.0,23.0,113.0,20.0,20.0,6.0,495.0
X59711_at,1533.0,197.0,20.0,20.0,16.0,20.0,20.0
X59727_at,20.0,247.0,44.0,852.0,500.0,632.0,2160.0
X59739_at,20.0,440.0,144.0,94.0,290.0,326.0,319.0
X59766_at,2102.0,1035.0,528.0,1425.0,981.0,1304.0,1039.0
X59770_at,1951.0,1066.0,840.0,20.0,1008.0,864.0,1037.0
X59798_at,20.0,507.0,400.0,776.0,20.0,20.0,20.0
X59812_at,4505.0,4413.0,3089.0,14892.0,1478.0,7034.0,6737.0
X59834_at,12818.0,19427.0,11745.0,10000.0,9110.0,25401.0,9968.0
X59841_at,982.0,1690.0,2165.0,2248.0,2464.0,2985.0,1440.0
X59842_rna1_s_at,2517.0,2734.0,788.0,152.0,3486.0,1993.0,20.0
X59871_at,20.0,20.0,180.0,7.0,140.0,89.0,616.0
X59892_at,14750.0,8771.0,5789.0,8204.0,7556.0,6114.0,6309.0
X59932_s_at,5754.0,6015.0,3091.0,4124.0,3832.0,3277.0,6592.0
X60003_s_at,20.0,2964.0,846.0,1351.0,2194.0,81.0,2169.0
X60036_at,7437.0,9358.0,5910.0,7468.0,4061.0,10951.0,4378.0
X60104_s_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
X60188_at,5826.0,3398.0,2743.0,3333.0,314.0,5520.0,4335.0
X60221_at,5822.0,4873.0,5953.0,6118.0,3165.0,7395.0,4604.0
X60299_s_at,20.0,1034.0,370.0,238.0,321.0,179.0,595.0
X60382_rna1_at,896.0,134.0,228.0,35.0,20.0,438.0,20.0
X60483_at,20.0,20.0,20.0,128.0,20.0,20.0,20.0
X60484_at,20.0,20.0,252.0,20.0,443.0,193.0,235.0
X60486_at,20.0,145.0,1006.0,1087.0,2482.0,2411.0,1118.0
X60487_at,20.0,594.0,218.0,20.0,20.0,14.0,128.0
X60489_at,5965.0,7388.0,3504.0,11108.0,5749.0,8245.0,5353.0
X60592_at,3629.0,2467.0,20.0,1356.0,1364.0,1872.0,2565.0
X60655_at,20.0,20.0,424.0,662.0,1195.0,20.0,20.0
X60673_rna1_at,2371.0,1594.0,2104.0,1968.0,2104.0,1043.0,2123.0
X60708_at,1140.0,20.0,20.0,20.0,152.0,20.0,20.0
X60787_s_at,20.0,20.0,38.0,20.0,664.0,20.0,20.0
X60955_s_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
X60957_at,300.0,2294.0,1087.0,3117.0,1770.0,1520.0,20.0
X60992_at,20.0,28.0,284.0,296.0,93.0,20.0,609.0
X61070_at,20.0,20.0,20.0,110.0,20.0,20.0,20.0
X61072_at,1067.0,482.0,317.0,360.0,714.0,77.0,1102.0
X61079_at,1455.0,29.0,190.0,198.0,69.0,216.0,651.0
X61100_rna1_at,20.0,594.0,588.0,278.0,1000.0,1139.0,795.0
X61118_rna1_at,1778.0,1523.0,1356.0,1612.0,1832.0,2511.0,788.0
X61123_at,2664.0,761.0,1336.0,1892.0,1084.0,2938.0,1050.0
X61177_at,20.0,20.0,109.0,92.0,20.0,20.0,20.0
X61373_at,1768.0,1708.0,362.0,241.0,1446.0,498.0,1279.0
X61587_at,2232.0,3355.0,5009.0,4607.0,5532.0,7810.0,14682.0
X61615_at,1197.0,750.0,738.0,227.0,1730.0,1146.0,1589.0
X61755_rna1_s_at,20.0,20.0,1339.0,20.0,137.0,191.0,1094.0
X61970_at,1752.0,1667.0,1663.0,1442.0,592.0,1776.0,1502.0
X62025_rna1_at,2440.0,1764.0,74.0,352.0,1201.0,20.0,2085.0
X62048_at,385.0,19.0,20.0,20.0,47.0,58.0,86.0
X62055_at,6976.0,4112.0,915.0,1950.0,1360.0,1824.0,762.0
X62078_at,8006.0,2097.0,3121.0,6577.0,1083.0,2772.0,3424.0
X62083_s_at,20.0,861.0,1913.0,3630.0,2646.0,3830.0,7227.0
X62153_s_at,4275.0,1317.0,656.0,901.0,756.0,292.0,909.0
X62320_at,3144.0,3576.0,1749.0,19931.0,1941.0,3037.0,1306.0
X62429_s_at,20.0,20.0,20.0,20.0,52.0,20.0,43.0
X62466_at,6377.0,1587.0,752.0,3006.0,2384.0,892.0,1514.0
X62515_s_at,20.0,20.0,183.0,1183.0,251.0,68.0,572.0
X62534_s_at,1238.0,723.0,781.0,643.0,118.0,1085.0,526.0
X62535_at,20.0,20.0,353.0,507.0,516.0,931.0,789.0
X62573_at,2212.0,1930.0,684.0,1521.0,1997.0,1720.0,1967.0
X62654_rna1_at,9782.0,8102.0,5987.0,18516.0,4407.0,8730.0,6157.0
X62691_at,24877.0,15129.0,21562.0,30789.0,24941.0,31823.0,17752.0
X62744_at,4373.0,4931.0,3867.0,8587.0,1616.0,2695.0,2131.0
X62822_at,20.0,20.0,45.0,60.0,13.0,20.0,4.0
X62891_s_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
X63097_at,20.0,20.0,125.0,20.0,25.0,106.0,28.0
X63131_s_at,20.0,20.0,117.0,20.0,20.0,20.0,20.0
X63187_at,1357.0,20.0,145.0,350.0,637.0,233.0,921.0
X63337_at,1732.0,817.0,464.0,801.0,750.0,642.0,1895.0
X63359_at,1518.0,1084.0,106.0,20.0,559.0,977.0,919.0
X63380_at,20.0,20.0,20.0,20.0,462.0,20.0,20.0
X63417_at,20.0,651.0,298.0,20.0,502.0,282.0,294.0
X63422_at,2876.0,3490.0,3485.0,3579.0,2414.0,4611.0,7087.0
X63454_at,168.0,346.0,106.0,20.0,400.0,20.0,65.0
X63468_at,958.0,560.0,176.0,250.0,266.0,304.0,442.0
X63469_at,20.0,490.0,487.0,467.0,353.0,767.0,993.0
X63522_s_at,20.0,69.0,20.0,20.0,20.0,20.0,20.0
X63527_at,71000.0,39898.0,42172.0,52345.0,53085.0,61658.0,87151.0
X63546_at,747.0,59.0,190.0,343.0,159.0,11.0,88.0
X63563_at,953.0,1231.0,500.0,735.0,1104.0,404.0,251.0
X63575_s_at,1472.0,303.0,68.0,28.0,407.0,165.0,551.0
X63578_rna1_at,3203.0,108.0,1709.0,185.0,1717.0,1259.0,1168.0
X63597_at,20.0,20.0,96.0,142.0,178.0,20.0,20.0
X63629_at,20.0,20.0,20.0,20.0,358.0,301.0,32.0
X63657_at,1083.0,639.0,610.0,746.0,521.0,793.0,744.0
X63679_at,1370.0,704.0,442.0,493.0,530.0,401.0,20.0
X63692_at,20.0,1402.0,373.0,245.0,20.0,613.0,20.0
X63717_at,20.0,1201.0,581.0,723.0,910.0,1178.0,389.0
X63741_s_at,17.0,20.0,20.0,20.0,43.0,4.0,20.0
X63753_at,3033.0,1454.0,833.0,605.0,1514.0,1388.0,1174.0
X63755_at,1224.0,20.0,20.0,20.0,101.0,20.0,20.0
X63759_at,1071.0,20.0,20.0,20.0,20.0,20.0,20.0
X64037_at,3086.0,1893.0,823.0,1245.0,1146.0,1786.0,1290.0
X64044_at,20.0,20.0,20.0,346.0,20.0,175.0,101.0
X64072_s_at,1227.0,5404.0,1303.0,8942.0,1799.0,3860.0,351.0
X64177_f_at,66912.0,31942.0,24253.0,19233.0,11958.0,31503.0,33905.0
X64229_at,1288.0,521.0,474.0,52.0,80.0,403.0,141.0
X64269_at,3036.0,1859.0,553.0,561.0,870.0,836.0,1117.0
X64330_at,2782.0,4171.0,3216.0,3046.0,3898.0,4658.0,3681.0
X64364_at,5233.0,6295.0,5526.0,12561.0,11780.0,13225.0,7171.0
X64559_at,20.0,274.0,313.0,858.0,2060.0,20.0,180.0
X64594_at,20.0,20.0,20.0,20.0,123.0,20.0,20.0
X64624_s_at,2069.0,306.0,35.0,20.0,134.0,124.0,20.0
X64643_at,561.0,81.0,20.0,174.0,330.0,17.0,59.0
X64707_at,61099.0,17233.0,22618.0,35775.0,29523.0,37410.0,46951.0
X64728_at,1393.0,20.0,20.0,227.0,20.0,128.0,20.0
X64810_at,1417.0,462.0,189.0,167.0,519.0,199.0,20.0
X64838_at,20.0,270.0,579.0,1438.0,699.0,468.0,20.0
X64877_at,20.0,601.0,53.0,20.0,282.0,20.0,20.0
X64877_s_at,20.0,38.0,20.0,20.0,20.0,20.0,20.0
X64878_at,301.0,651.0,145.0,20.0,20.0,110.0,20.0
X64994_at,562.0,766.0,188.0,44.0,20.0,14.0,20.0
X65233_at,20.0,57.0,47.0,157.0,20.0,20.0,20.0
X65293_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
X65463_at,20.0,2138.0,758.0,750.0,881.0,1253.0,1124.0
X65488_at,20.0,1921.0,807.0,1387.0,689.0,1279.0,340.0
X65550_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
X65614_at,72.0,1617.0,294.0,558.0,966.0,1006.0,647.0
X65633_at,375.0,682.0,410.0,416.0,611.0,279.0,1612.0
X65644_at,634.0,20.0,107.0,363.0,1081.0,20.0,441.0
X65663_at,403.0,323.0,78.0,20.0,20.0,20.0,20.0
X65724_at,1991.0,2228.0,970.0,1478.0,1910.0,701.0,1402.0
X65727_cds2_s_at,20.0,292.0,174.0,525.0,221.0,306.0,20.0
X65784_s_at,2470.0,2155.0,1404.0,2463.0,1891.0,2221.0,3448.0
X65857_at,20.0,20.0,130.0,20.0,20.0,20.0,106.0
X65867_at,20.0,448.0,362.0,505.0,311.0,544.0,676.0
X65873_at,20.0,915.0,20.0,288.0,858.0,37.0,128.0
X65962_s_at,3028.0,2869.0,1122.0,1104.0,2083.0,1662.0,1997.0
X65965_s_at,2055.0,1532.0,1305.0,2421.0,855.0,2390.0,694.0
X65977_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
X66079_at,3524.0,4054.0,634.0,1229.0,900.0,875.0,1114.0
X66087_at,2011.0,338.0,273.0,241.0,263.0,325.0,249.0
X66113_s_at,20.0,1542.0,570.0,227.0,20.0,655.0,752.0
X66114_rna1_at,3493.0,1472.0,893.0,426.0,1506.0,319.0,1005.0
X66141_at,4617.0,693.0,543.0,564.0,706.0,137.0,1714.0
X66142_s_at,2139.0,2869.0,738.0,931.0,908.0,989.0,518.0
X66171_at,20.0,2097.0,20.0,20.0,134.0,494.0,20.0
X66276_s_at,479.0,8874.0,4034.0,6257.0,3226.0,5954.0,6188.0
X66358_at,20.0,20.0,20.0,20.0,20.0,20.0,327.0
X66360_at,20.0,20.0,20.0,20.0,57.0,56.0,20.0
X66362_at,20.0,3869.0,538.0,1303.0,812.0,1101.0,20.0
X66363_at,4383.0,904.0,2933.0,1678.0,4444.0,5932.0,2084.0
X66364_at,9450.0,3973.0,1797.0,2377.0,3474.0,2431.0,1130.0
X66365_at,790.0,20.0,853.0,20.0,5.0,635.0,1393.0
X66397_at,1383.0,1452.0,959.0,1480.0,930.0,1402.0,2083.0
X66401_cds1_at,20.0,1011.0,881.0,2916.0,726.0,1687.0,1186.0
X66403_at,2405.0,1975.0,1411.0,2260.0,2500.0,1735.0,2954.0
X66417_at,2291.0,1153.0,843.0,1018.0,504.0,1521.0,2124.0
X66436_at,2692.0,25.0,582.0,2771.0,649.0,2435.0,4169.0
X66503_at,20.0,156.0,101.0,309.0,117.0,44.0,20.0
X66533_at,305.0,391.0,545.0,345.0,155.0,367.0,151.0
X66534_at,20.0,398.0,250.0,877.0,589.0,693.0,1407.0
X66610_at,122.0,71.0,20.0,20.0,51.0,68.0,20.0
X66785_at,3308.0,5447.0,2106.0,3401.0,3850.0,5984.0,5223.0
X66839_at,7692.0,3208.0,375.0,1465.0,1731.0,143.0,1772.0
X66867_cds1_at,20.0,325.0,20.0,1074.0,20.0,20.0,20.0
X66894_s_at,2916.0,2185.0,684.0,1375.0,741.0,1077.0,1391.0
X66899_at,20.0,320.0,68.0,806.0,20.0,20.0,185.0
X66922_at,20.0,20.0,31.0,20.0,20.0,73.0,20.0
X66945_at,20.0,548.0,715.0,1134.0,697.0,2152.0,1666.0
X67081_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
X67098_at,20.0,634.0,20.0,318.0,215.0,20.0,242.0
X67155_at,20.0,20.0,51.0,59.0,20.0,62.0,218.0
X67235_s_at,555.0,71.0,163.0,146.0,128.0,179.0,20.0
X67247_rna1_at,63677.0,27289.0,27114.0,28442.0,28040.0,39203.0,34078.0
X67318_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
X67325_at,20.0,20.0,2950.0,9661.0,4772.0,2152.0,1295.0
X67337_at,856.0,20.0,69.0,20.0,20.0,20.0,26.0
X67491_f_at,14.0,3773.0,1390.0,471.0,1304.0,1973.0,509.0
X67594_at,20.0,20.0,16.0,282.0,20.0,20.0,202.0
X67683_at,1666.0,811.0,799.0,607.0,534.0,242.0,240.0
X67697_at,694.0,930.0,154.0,29.0,650.0,243.0,677.0
X67698_at,14393.0,13307.0,14468.0,27882.0,7520.0,19257.0,9072.0
X67734_at,20.0,6501.0,3019.0,4195.0,2634.0,6370.0,4026.0
X67951_at,20320.0,23580.0,15829.0,17218.0,12032.0,14116.0,27175.0
X68090_s_at,20.0,20.0,20.0,22.0,20.0,177.0,787.0
X68149_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
X68194_at,524.0,1010.0,519.0,21.0,534.0,602.0,726.0
X68242_at,1851.0,20.0,20.0,20.0,100.0,133.0,331.0
X68264_rna1_at,61.0,1076.0,469.0,523.0,855.0,876.0,266.0
X68277_at,2790.0,5551.0,6853.0,12258.0,7261.0,19534.0,6134.0
X68285_s_at,1646.0,20.0,20.0,20.0,20.0,20.0,20.0
X68314_at,20.0,20.0,34.0,19.0,20.0,264.0,250.0
X68486_at,6490.0,3173.0,1370.0,1247.0,573.0,2151.0,2684.0
X68487_at,1021.0,166.0,243.0,20.0,886.0,122.0,1592.0
X68505_s_at,20.0,20.0,91.0,20.0,70.0,16.0,20.0
X68560_at,473.0,363.0,1076.0,706.0,458.0,1420.0,708.0
X68561_at,1919.0,815.0,53.0,287.0,725.0,754.0,716.0
X68688_rna1_s_at,3072.0,2379.0,2085.0,1364.0,3412.0,2487.0,8049.0
X68733_rna1_at,37652.0,24705.0,34823.0,32051.0,15725.0,46996.0,10859.0
X68742_at,749.0,20.0,163.0,124.0,155.0,332.0,167.0
X68836_at,20.0,576.0,8.0,184.0,67.0,6.0,20.0
X68985_s_at,5642.0,20.0,238.0,708.0,619.0,478.0,2303.0
X68994_at,20.0,784.0,177.0,237.0,405.0,433.0,1137.0
X69089_at,20.0,291.0,20.0,407.0,23.0,20.0,20.0
X69090_at,20.0,20.0,119.0,20.0,20.0,239.0,675.0
X69111_at,13082.0,11071.0,9027.0,8485.0,4252.0,16610.0,4125.0
X69115_at,1154.0,20.0,60.0,703.0,1340.0,633.0,624.0
X69116_s_at,2636.0,344.0,54.0,20.0,20.0,123.0,32.0
X69141_at,552.0,415.0,1296.0,373.0,487.0,1584.0,1553.0
X69150_at,96125.0,42314.0,38565.0,44577.0,47439.0,61748.0,47178.0
X69391_at,21437.0,16227.0,14816.0,18893.0,17739.0,21785.0,21305.0
X69398_at,1381.0,20.0,20.0,198.0,130.0,214.0,278.0
X69433_at,4790.0,2756.0,3893.0,1803.0,4561.0,6375.0,3885.0
X69550_at,24257.0,12910.0,7907.0,14518.0,14332.0,14643.0,13041.0
X69636_at,1641.0,1495.0,489.0,1249.0,1094.0,743.0,914.0
X69654_at,12980.0,30545.0,17782.0,19168.0,27783.0,23724.0,16882.0
X69699_at,13482.0,6720.0,2155.0,3627.0,4137.0,2815.0,2755.0
X69819_at,20.0,20.0,20.0,131.0,20.0,191.0,20.0
X69838_at,5074.0,3083.0,1306.0,1763.0,2314.0,1937.0,122.0
X69878_at,5879.0,1281.0,676.0,713.0,1006.0,1712.0,2222.0
X69886_s_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
X69908_rna1_at,6060.0,4650.0,5984.0,7656.0,4383.0,7919.0,9566.0
X69910_at,1023.0,500.0,1342.0,763.0,623.0,1517.0,547.0
X69920_s_at,561.0,298.0,107.0,444.0,73.0,194.0,1060.0
X69950_s_at,20.0,2124.0,722.0,466.0,20.0,578.0,12.0
X69962_s_at,1134.0,20.0,195.0,76.0,62.0,228.0,130.0
X69978_at,2472.0,635.0,196.0,260.0,20.0,537.0,766.0
X70040_at,20.0,754.0,179.0,394.0,109.0,470.0,769.0
X70070_at,20.0,20.0,663.0,20.0,470.0,20.0,20.0
X70083_at,20.0,20.0,20.0,78.0,20.0,20.0,95.0
X70218_at,20.0,1335.0,838.0,538.0,345.0,240.0,201.0
X70297_at,2544.0,666.0,500.0,965.0,1057.0,1277.0,1806.0
X70340_at,273.0,538.0,477.0,139.0,393.0,445.0,807.0
X70394_at,1852.0,1129.0,413.0,495.0,1027.0,770.0,856.0
X70476_at,20.0,1853.0,1348.0,707.0,1993.0,1099.0,847.0
X70649_at,3722.0,1204.0,638.0,759.0,875.0,1071.0,623.0
X70683_at,20.0,377.0,365.0,488.0,38.0,36.0,89.0
X70811_at,2525.0,212.0,0.0,378.0,20.0,20.0,197.0
X70940_s_at,17740.0,9737.0,3485.0,2659.0,6571.0,8739.0,10002.0
X70944_s_at,20.0,443.0,191.0,338.0,313.0,279.0,20.0
X70991_at,861.0,20.0,229.0,20.0,143.0,336.0,20.0
X71125_at,1224.0,20.0,175.0,4.0,157.0,256.0,260.0
X71129_at,3618.0,3818.0,2398.0,1633.0,1875.0,2701.0,3644.0
X71135_at,1399.0,20.0,20.0,20.0,20.0,20.0,115.0
X71345_f_at,20.0,1394.0,70.0,194.0,393.0,394.0,7.0
X71348_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
X71428_at,3271.0,10637.0,5370.0,8877.0,7961.0,7826.0,8231.0
X71490_at,20.0,1711.0,3159.0,3242.0,3001.0,3158.0,3320.0
X71661_at,666.0,20.0,20.0,20.0,430.0,20.0,20.0
X71874_cds1_at,7799.0,1892.0,4343.0,4691.0,3874.0,3528.0,4495.0
X71877_at,1035.0,20.0,20.0,349.0,20.0,163.0,130.0
X71973_at,18825.0,14021.0,11771.0,17325.0,10497.0,12869.0,10578.0
X72012_at,20.0,20.0,1706.0,1701.0,4815.0,1472.0,20.0
X72177_rna1_at,2402.0,1648.0,630.0,858.0,1595.0,662.0,35.0
X72304_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
X72308_at,1891.0,720.0,317.0,924.0,465.0,646.0,749.0
X72475_at,675.0,1629.0,327.0,389.0,904.0,670.0,373.0
X72632_s_at,3190.0,1341.0,1261.0,1715.0,2280.0,2157.0,1975.0
X72727_at,210.0,2226.0,2226.0,2246.0,1565.0,2242.0,4409.0
X72755_at,2355.0,802.0,167.0,514.0,340.0,403.0,475.0
X72790_at,20.0,20.0,20.0,223.0,375.0,683.0,716.0
X72841_at,20.0,1395.0,508.0,1413.0,496.0,1116.0,698.0
X72879_at,612.0,1251.0,219.0,585.0,909.0,278.0,257.0
X72882_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
X72889_at,342.0,1625.0,1471.0,2372.0,1391.0,2839.0,2955.0
X72925_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
X72964_at,4197.0,6758.0,7505.0,11365.0,5124.0,7450.0,8854.0
X73079_at,1969.0,593.0,20.0,20.0,20.0,20.0,197.0
X73113_at,3874.0,4821.0,981.0,2265.0,1916.0,1341.0,1900.0
X73358_s_at,10655.0,8417.0,3675.0,3960.0,4676.0,3023.0,2011.0
X73460_at,53531.0,37153.0,33498.0,45358.0,33096.0,45161.0,38166.0
X73478_at,5921.0,2471.0,4689.0,6927.0,3791.0,8394.0,11462.0
X73501_at,20.0,20.0,20.0,20.0,20.0,20.0,58.0
X73608_at,1770.0,2370.0,88.0,292.0,2055.0,20.0,249.0
X73874_at,1678.0,359.0,359.0,767.0,328.0,308.0,511.0
